"chembl_id","canonical_smiles","ic50"
"CHEMBL267424","CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)NCc4ccc(-c5ccc(Cl)cc5)cc4)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(cc3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O","8600"
"CHEMBL297636","Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C","60"
"CHEMBL297636","Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C","25"
"CHEMBL297636","Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C","30"
"CHEMBL138367","O=C(c1ccccc1)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCCC2)c1","18"
"CHEMBL348495","CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCOCCOCc1ccc(O)c(C(N)=O)c1","332"
"CHEMBL347556","CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCN1CCN(CCOCc2ccc(O)c(C(N)=O)c2)CC1","346"
"CHEMBL3350888","C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O","807"
"CHEMBL3350888","C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O","750"
"CHEMBL3350888","C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O","0.84"
"CHEMBL3350888","C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O","633"
"CHEMBL447183","N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1","37"
"CHEMBL447183","N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1","740"
"CHEMBL40833","Cc1ccnc(N)c1","120"
"CHEMBL40833","Cc1ccnc(N)c1","300"
"CHEMBL40833","Cc1ccnc(N)c1","110"
"CHEMBL608195","COc1c(C)c2c(c(O)c1C/C=C(/C)CCCOP(=O)(O)CP(=O)(O)OC[C@@H]1OC(n3cnc4c(N)ncnc43)[C@@H](O)[C@H]1O)C(=O)OC2","1500"
"CHEMBL410744","COc1c(C)c2c(c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)C(=O)OC2","700"
"CHEMBL2372201","CC(=O)O.CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC1=O","475"
"CHEMBL2372201","CC(=O)O.CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC1=O","56.6"
"CHEMBL2372201","CC(=O)O.CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC1=O","221"
"CHEMBL277407","O=C(OC1CCCCC1)c1cn2c(n1)sc1ccccc12","7100"
"CHEMBL21262","C=CCc1c(SC)nc2nc(C(=O)c3ccccc3)cn2c1C","8"
"CHEMBL542568","CCN(CC)CCn1nc2c3c(cccc31)C(=O)c1c(NCCNCCO)cccc1-2.Cl","230"
"CHEMBL60625","O=C(NCCCCc1cccnc1)c1ccc2nc3ccccc3c(=O)n2c1","5000"
"CHEMBL60625","O=C(NCCCCc1cccnc1)c1ccc2nc3ccccc3c(=O)n2c1","20"
"CHEMBL543746","Cl.O=C1c2c(O)ccc(O)c2-c2nn(CCNCCO)c3ccc(NCCN4CCOCC4)c1c23","650"
"CHEMBL545156","CN(C)CCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl","120"
"CHEMBL87186","CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1","256"
"CHEMBL87186","CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1","330"
"CHEMBL87186","CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1","815"
"CHEMBL302904","Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1","23"
"CHEMBL302904","Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1","33"
"CHEMBL302904","Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1","6"
"CHEMBL302904","Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1","70"
"CHEMBL290698","O=P(O)(O)CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nn[nH]n1","410"
"CHEMBL290698","O=P(O)(O)CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nn[nH]n1","0.9"
"CHEMBL282433","Cc1ccccc1NC(=N)Nc1ccccc1C","32"
"CHEMBL182","Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1","1.2"
"CHEMBL182","Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1","1.3"
"CHEMBL348079","C/C(C#Cc1cccs1)=C/CO/N=C1/CN2CCC1C2","608"
"CHEMBL348079","C/C(C#Cc1cccs1)=C/CO/N=C1/CN2CCC1C2","4.1"
"CHEMBL41287","C/C(=C\C#N)N[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O","1230"
"CHEMBL290134","CC1(C)C=C(n2cccc2)c2cc(C#N)ccc2O1","4080"
"CHEMBL288006","CC1OC2=C(c3cc(C#N)ccc3OC2(C)C)n2cccc21","1370"
"CHEMBL296073","COC(=O)c1c(C(F)(F)F)[nH]c2c1C13CC1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O","0.00024"
"CHEMBL325762","COC(=O)[C@@H]1Cc2ccc(OC)c(c2)Oc2ccc(cc2)C[C@H](N(C)C(=O)OCc2ccccc2)C(=O)N1","0.05"
"CHEMBL68233","CC(C)=CCC/C(C)=C/CC/C(C)=C/CNC(=O)C(CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O","4400"
"CHEMBL367733","CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CS)C(=O)O","241"
"CHEMBL426931","CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C(C)(C)NC(=O)[C@@H](N)CS)C(=O)O","400"
"CHEMBL341960","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(N(C)C)cc3)oc(=O)c12","570"
"CHEMBL341960","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(N(C)C)cc3)oc(=O)c12","38"
"CHEMBL341960","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(N(C)C)cc3)oc(=O)c12","1800"
"CHEMBL139059","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccsc3Br)oc(=O)c12","200"
"CHEMBL139059","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccsc3Br)oc(=O)c12","51"
"CHEMBL139059","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccsc3Br)oc(=O)c12","620"
"CHEMBL305361","C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","370"
"CHEMBL305361","C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","105"
"CHEMBL62740","Cc1cc(COc2ccc(N3CC[C@H]([C@@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1","52"
"CHEMBL81180","COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1OC1CCCO1","153"
"CHEMBL104468","O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12","230"
"CHEMBL264215","CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)OC","5800"
"CHEMBL283093","O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3cc(Cl)ccc3c21","650"
"CHEMBL283093","O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3cc(Cl)ccc3c21","450"
"CHEMBL384036","CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCc3c(Cl)cccc3C2)NC1=O","410"
"CHEMBL285813","c1ccc(-c2cnc(Nc3ccc4cncnc4c3)o2)cc1","60"
"CHEMBL264382","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21","1.1"
"CHEMBL264382","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21","3470"
"CHEMBL264382","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21","200"
"CHEMBL264382","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21","40"
"CHEMBL264382","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21","1950"
"CHEMBL264382","Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21","1560"
"CHEMBL409418","COc1ccc2c(c1)C(O)(CNCC1CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC1)CCC2","28"
"CHEMBL283931","Nc1ccc2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccc2c1","3900"
"CHEMBL283931","Nc1ccc2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccc2c1","39"
"CHEMBL172954","CC(=O)N1CSC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O","2740"
"CHEMBL264224","COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)CCNC2=O)cc1","5e-06"
"CHEMBL301436","O=C(O)COc1ccc(CC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1","1540"
"CHEMBL300119","O=C1C=C(c2c[nH]c3ccc(C(=O)O)cc23)c2ccccc2C1=O","3000"
"CHEMBL106948","NC(=O)c1csc(-c2nc3c([nH]2)C(=O)C=CC3=O)n1","7700"
"CHEMBL106948","NC(=O)c1csc(-c2nc3c([nH]2)C(=O)C=CC3=O)n1","3030"
"CHEMBL305155","CCOC(=O)c1cn(Cc2c(F)cccc2F)c2nc(-c3ccc(NC(=O)c4ccsc4)cc3)c(CN(C)Cc3ccccc3)n2c1=O","7"
"CHEMBL428676","CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O","2031"
"CHEMBL428676","CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O","2180"
"CHEMBL428676","CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O","625"
"CHEMBL428676","CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O","625"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","71"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","57"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","7"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","7"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","1983"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","6"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","36"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","63"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","8"
"CHEMBL290677","CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","3"
"CHEMBL165170","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1N1CC1","2532"
"CHEMBL165170","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1N1CC1","7911"
"CHEMBL165170","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1N1CC1","791"
"CHEMBL165170","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1N1CC1","791"
"CHEMBL1203092","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1","5.42"
"CHEMBL1203092","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1","0.13"
"CHEMBL1203092","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1","0.06"
"CHEMBL1203024","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCC2)CC1","1.13"
"CHEMBL1203024","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCC2)CC1","0.03"
"CHEMBL1203024","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCC2)CC1","0.0084"
"CHEMBL1203040","Cl.Oc1nc2cc3cc(OCCCCc4nnnn4C4CCN(Cc5ccc(F)cc5)CC4)ccc3[nH]c-2n1","0.051"
"CHEMBL6341","CCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1","420"
"CHEMBL276920","O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1","2"
"CHEMBL276920","O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1","70"
"CHEMBL93289","CCCCc1nn(-c2cccc(Cl)c2)c(C(=O)OCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","55"
"CHEMBL285038","O=C(O)CCNC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O","1.9"
"CHEMBL67782","O=C(Nc1ccc(F)cc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1","215"
"CHEMBL41636","O=C1c2ccccc2CN1CCCCCN1CCN(c2nsc3ccccc23)CC1","44"
"CHEMBL41636","O=C1c2ccccc2CN1CCCCCN1CCN(c2nsc3ccccc23)CC1","2.7"
"CHEMBL41636","O=C1c2ccccc2CN1CCCCCN1CCN(c2nsc3ccccc23)CC1","2.2"
"CHEMBL302056","Clc1cccc2[nH]c3c4c5ccccc5nc-4c[nH]c3c12","714.5"
"CHEMBL420740","CC(C)=CCN1CCn2c(=O)[nH]c3ccc(Cl)c(c32)C1C","145"
"CHEMBL66350","C=C(C)CN1Cc2cccc3nc(S)n(c23)CC1C","26"
"CHEMBL141248","N#C/C(C(=O)Nc1ccc(SC(F)(F)F)cc1)=C(/O)C1CC1","100"
"CHEMBL141248","N#C/C(C(=O)Nc1ccc(SC(F)(F)F)cc1)=C(/O)C1CC1","5"
"CHEMBL356115","N#C/C(C(=O)Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)=C(/O)C1CC1","89"
"CHEMBL356115","N#C/C(C(=O)Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)=C(/O)C1CC1","3"
"CHEMBL344556","N#C/C(C(=O)Nc1ccc([N+](=O)[O-])cc1)=C(/O)C1CC1","50"
"CHEMBL344556","N#C/C(C(=O)Nc1ccc([N+](=O)[O-])cc1)=C(/O)C1CC1","21"
"CHEMBL141237","N#C/C(C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1)=C(/O)C1CC1","832"
"CHEMBL141237","N#C/C(C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1)=C(/O)C1CC1","1510"
"CHEMBL174871","Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)CC2CCCCC2)nc1C(=O)O","470"
"CHEMBL281803","COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1","216"
"CHEMBL281803","COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1","407"
"CHEMBL281803","COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1","30.1"
"CHEMBL281803","COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1","1050"
"CHEMBL131973","C=CCc1cc(-c2ccccc2)ccc1OCCCNC(C)C","0.004"
"CHEMBL77867","Fc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1","16.7"
"CHEMBL77867","Fc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1","55"
"CHEMBL123334","CCc1c(C(=O)C(N)=O)c2c(OCc3ccccn3)cccn2c1Cc1ccccc1-c1ccccc1","46"
"CHEMBL3143232","CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)C[C@H](Cc1ccccc1)C(=O)O","1500"
"CHEMBL299243","Cc1onc(O)c1[C@@H](N)C(=O)O","3700"
"CHEMBL338223","COc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2C(=O)NO)cc1","114"
"CHEMBL545612","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","68.5"
"CHEMBL545612","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","0.42"
"CHEMBL545612","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","1.2"
"CHEMBL339898","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1","0.63"
"CHEMBL339898","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1","1510"
"CHEMBL339898","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1","5350"
"CHEMBL129300","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1","0.86"
"CHEMBL129300","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1","3290"
"CHEMBL356011","C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1","15"
"CHEMBL356011","C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1","0.4"
"CHEMBL356011","C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1","14"
"CHEMBL356011","C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1","53"
"CHEMBL337098","CNc1ccc(C(=O)N2CCCCc3ccccc32)c(Cl)c1","35"
"CHEMBL78962","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1","450"
"CHEMBL78962","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1","6"
"CHEMBL78962","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1","2"
"CHEMBL78962","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1","115"
"CHEMBL310324","CCCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OC)cc2)CC1","452"
"CHEMBL310324","CCCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OC)cc2)CC1","38"
"CHEMBL78709","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C(C)C)CC2)cc1","4440"
"CHEMBL78709","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C(C)C)CC2)cc1","374"
"CHEMBL78709","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C(C)C)CC2)cc1","34"
"CHEMBL309492","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1","2380"
"CHEMBL309492","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1","4"
"CHEMBL309492","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1","1"
"CHEMBL309492","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1","154"
"CHEMBL80911","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3cccc(OCCN4CCOCC4)c3)CC2)cc1","2180"
"CHEMBL80911","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3cccc(OCCN4CCOCC4)c3)CC2)cc1","2"
"CHEMBL80911","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3cccc(OCCN4CCOCC4)c3)CC2)cc1","2"
"CHEMBL80911","CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3cccc(OCCN4CCOCC4)c3)CC2)cc1","506"
"CHEMBL44183","CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2","50"
"CHEMBL44183","CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2","560"
"CHEMBL138550","O=C(C1CCCC1)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCCC2)c1","14"
"CHEMBL341777","O=C(COc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12","130"
"CHEMBL114551","CC(=N)NCCSCC[C@H](N)C(=O)O","70"
"CHEMBL133576","Cc1cc(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1.[Na+]","3000"
"CHEMBL131271","Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3nc(Cl)nc(Cl)n3)c(S(=O)(=O)[O-])c2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]","8800"
"CHEMBL130477","OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21","1"
"CHEMBL336761","OC1(c2ccncc2)c2ccccc2C2=NCCN21","63"
"CHEMBL142841","C[S+]([O-])c1cc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)ccc1O","5000"
"CHEMBL142841","C[S+]([O-])c1cc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)ccc1O","2300"
"CHEMBL142841","C[S+]([O-])c1cc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)ccc1O","3400"
"CHEMBL142841","C[S+]([O-])c1cc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)ccc1O","9000"
"CHEMBL93166","CC/C(=N\N=C(\N)S)c1cc(C(F)(F)F)cc(C(F)(F)F)c1","20"
"CHEMBL90197","NC(=S)N1CCC(c2cccc(Cl)c2)=N1","270"
"CHEMBL50267","O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1","4700"
"CHEMBL85660","O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1","5300"
"CHEMBL85660","O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1","200"
"CHEMBL87764","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccccc2COc2cccc(/C(O)=C/C(=O)C(=O)O)c2)c1","1800"
"CHEMBL87764","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccccc2COc2cccc(/C(O)=C/C(=O)C(=O)O)c2)c1","300"
"CHEMBL343858","N#C/C=C1/CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1","0.12"
"CHEMBL286389","O=C(O)CN(c1ccccc1)S(=O)(=O)c1cccc([N+](=O)[O-])c1","1300"
"CHEMBL413114","COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1","3.2"
"CHEMBL333588","Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1","3.2"
"CHEMBL1907953","O=C(O)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1","2500"
"CHEMBL23","COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1","352"
"CHEMBL23","COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1","203"
